instance_name,num_nodes,solver_cost,optimal_cost,gap_percent,total_time,status
EUC_2D_3542,100,-1.0,5.102430829637479,,0.04723024368286133,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3543,100,-1.0,5.293490146125214,,0.046729326248168945,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3544,100,-1.0,5.167891231706277,,0.04664182662963867,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3545,100,-1.0,5.088622289589548,,0.047934532165527344,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3546,100,-1.0,5.073952686153161,,0.05086660385131836,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3547,100,-1.0,5.059732597953533,,0.045540809631347656,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3548,100,-1.0,4.950725699274682,,0.04494619369506836,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3549,100,-1.0,4.946076433887798,,0.047980546951293945,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3550,100,-1.0,4.856977979021377,,0.048230648040771484,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3551,100,-1.0,5.073473428518567,,0.04061174392700195,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3552,100,-1.0,4.936625445846581,,0.038335323333740234,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3553,100,-1.0,4.601848266423303,,0.05011630058288574,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3554,100,-1.0,5.1850663437044044,,0.04907798767089844,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3555,100,-1.0,5.1582124025095375,,0.047373056411743164,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3556,100,-1.0,5.64101721775012,,0.046476125717163086,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3557,100,-1.0,5.295751940390921,,0.04412579536437988,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3558,100,-1.0,5.206143269898886,,0.042734622955322266,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3559,100,-1.0,5.688485623001139,,0.040146589279174805,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3560,100,-1.0,5.059306862021251,,0.04675126075744629,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3561,100,-1.0,4.8885943390138715,,0.07688260078430176,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3562,100,-1.0,5.2011972648658,,0.0424654483795166,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3563,100,-1.0,5.208739406182199,,0.045652151107788086,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3564,100,-1.0,5.47914363110991,,0.03840184211730957,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3565,100,-1.0,4.796382213802543,,0.04931354522705078,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3566,100,-1.0,4.967827873753818,,0.05119681358337402,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3567,100,-1.0,5.143689898376104,,0.04855823516845703,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3568,100,-1.0,5.089625177491818,,0.05338740348815918,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3569,100,-1.0,4.739023357168067,,0.04560089111328125,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3570,100,-1.0,5.331053361738849,,0.046028852462768555,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3571,100,-1.0,5.082114375398967,,0.05104541778564453,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3572,100,-1.0,5.418436999411953,,0.05296969413757324,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3573,100,-1.0,5.522853167592324,,0.04927682876586914,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3574,100,-1.0,5.110931262988717,,0.048413991928100586,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3575,100,-1.0,5.381852536478463,,0.04312324523925781,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3576,100,-1.0,5.109955782729855,,0.03932619094848633,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3577,100,-1.0,5.103763754576429,,0.04924321174621582,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3578,100,-1.0,5.313738283367897,,0.04596400260925293,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3579,100,-1.0,5.618496577499266,,0.04319047927856445,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3580,100,-1.0,5.081642071263312,,0.036786556243896484,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3581,100,-1.0,5.148792581399986,,0.04710102081298828,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3582,100,-1.0,5.166675072004846,,0.041686296463012695,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3583,100,-1.0,4.897820878354836,,0.0489501953125,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3584,100,-1.0,5.249726396285624,,0.04746294021606445,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3585,100,-1.0,5.335867798603544,,0.044838666915893555,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3586,100,-1.0,5.114785423189022,,0.04493379592895508,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3587,100,-1.0,5.13908495029912,,0.045615434646606445,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3588,100,-1.0,5.190920984370393,,0.051836490631103516,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3589,100,-1.0,4.962254460858792,,0.052129268646240234,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3590,100,-1.0,4.958590056703196,,0.07096481323242188,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3591,100,-1.0,5.2082605786205445,,0.04490995407104492,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3592,100,-1.0,5.559886794120592,,0.049048423767089844,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3593,100,-1.0,5.124283179181392,,0.05112600326538086,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3594,100,-1.0,5.096079463380385,,0.04197549819946289,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3595,100,-1.0,5.390210760119793,,0.04147958755493164,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3596,100,-1.0,5.604951493894816,,0.046019792556762695,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3597,100,-1.0,5.028996750069699,,0.04386448860168457,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3598,100,-1.0,5.204096992142603,,0.04121875762939453,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3599,100,-1.0,4.966497164993435,,0.04571223258972168,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3600,100,-1.0,5.101052920908138,,0.04638862609863281,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3601,100,-1.0,4.504108344699441,,0.04402351379394531,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3602,100,-1.0,5.001546529465737,,0.046579837799072266,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3603,100,-1.0,4.960879472308993,,0.051726579666137695,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3604,100,-1.0,5.303135337605121,,0.04319119453430176,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3605,100,-1.0,5.111331743356476,,0.04927563667297363,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3606,100,-1.0,4.666616186325015,,0.04496026039123535,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3607,100,-1.0,5.406805494769408,,0.031278133392333984,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3608,100,-1.0,5.171558765685202,,0.045743703842163086,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3609,100,-1.0,5.109164295482449,,0.04770970344543457,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3610,100,-1.0,5.357594782775424,,0.053392887115478516,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3611,100,-1.0,5.391227325872201,,0.05205821990966797,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3612,100,-1.0,5.156398887240755,,0.04661965370178223,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3613,100,-1.0,5.0230805417958155,,0.04822659492492676,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3614,100,-1.0,5.079457911566929,,0.04699373245239258,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3615,100,-1.0,5.092602446174254,,0.0485997200012207,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3616,100,-1.0,5.180896134499821,,0.046132564544677734,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3617,100,-1.0,5.239683664436305,,0.0507049560546875,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3618,100,-1.0,4.59585781415787,,0.04713726043701172,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3619,100,-1.0,4.832465772753392,,0.047449350357055664,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3620,100,-1.0,5.294292039376655,,0.03984689712524414,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3621,100,-1.0,5.321516007841846,,0.04405069351196289,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3622,100,-1.0,5.476407081818078,,0.042608022689819336,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3623,100,-1.0,4.632509838672027,,0.04100751876831055,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3624,100,-1.0,4.804246262870485,,0.044644832611083984,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3625,100,-1.0,5.08634446019824,,0.04992866516113281,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3626,100,-1.0,5.267469943082836,,0.04411435127258301,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3627,100,-1.0,5.33309959456061,,0.04245615005493164,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3628,100,-1.0,5.356444024294598,,0.042531490325927734,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3629,100,-1.0,5.5217799355732335,,0.04022622108459473,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3630,100,-1.0,5.352024226726162,,0.04889225959777832,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3631,100,-1.0,5.061759881469989,,0.0477750301361084,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3632,100,-1.0,5.051308308942274,,0.04622793197631836,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3633,100,-1.0,5.417670172531033,,0.04491996765136719,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3634,100,-1.0,4.868894180696583,,0.04715371131896973,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3635,100,-1.0,5.171899533085458,,0.045719146728515625,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3636,100,-1.0,5.184768595139867,,0.04605555534362793,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3637,100,-1.0,5.427533474407152,,0.04705214500427246,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3638,100,-1.0,5.189394937543221,,0.04717397689819336,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3639,100,-1.0,4.922953089985319,,0.04314756393432617,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3640,100,-1.0,5.439752996985196,,0.03531646728515625,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3641,100,-1.0,5.2553373615280226,,0.03950834274291992,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3642,100,-1.0,5.232162141328698,,0.04526543617248535,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3643,100,-1.0,4.968969902712482,,0.04574298858642578,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3644,100,-1.0,5.879148969013913,,0.047721147537231445,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3645,100,-1.0,5.136341334378854,,0.04764676094055176,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3646,100,-1.0,5.3368718754388995,,0.044001102447509766,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3647,100,-1.0,5.207330868942878,,0.05097031593322754,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3648,100,-1.0,5.26385424366409,,0.044734954833984375,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3649,100,-1.0,4.965209375834383,,0.09126448631286621,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3650,100,-1.0,5.088781793440693,,0.04545450210571289,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3651,100,-1.0,5.2402631920514775,,0.041139841079711914,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3652,100,-1.0,4.817083425629201,,0.04834794998168945,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3653,100,-1.0,4.896919682541596,,0.04321742057800293,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3654,100,-1.0,5.080896784321611,,0.04581141471862793,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3655,100,-1.0,5.04517275779729,,0.045960187911987305,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3656,100,-1.0,5.144982987160626,,0.047020912170410156,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3657,100,-1.0,5.210658087186876,,0.04247617721557617,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3658,100,-1.0,5.493753037466574,,0.04741930961608887,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3659,100,-1.0,5.360107805177363,,0.04334545135498047,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3660,100,-1.0,4.76639580927126,,0.046111106872558594,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3661,100,-1.0,5.47427210380909,,0.04175448417663574,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3662,100,-1.0,5.504140389582192,,0.04978346824645996,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3663,100,-1.0,4.935672894920427,,0.04787445068359375,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3664,100,-1.0,5.090916452907449,,0.04539132118225098,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3665,100,-1.0,5.581718445576835,,0.04257631301879883,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3666,100,-1.0,5.441580221505373,,0.0479736328125,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3667,100,-1.0,4.80241550390936,,0.04612565040588379,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3668,100,-1.0,4.614865963067879,,0.04508376121520996,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3669,100,-1.0,5.521396128019164,,0.04430365562438965,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3670,100,-1.0,5.576039255841422,,0.04358339309692383,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3671,100,-1.0,4.888059956252453,,0.04409980773925781,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3672,100,-1.0,5.716860302895969,,0.042569637298583984,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3673,100,-1.0,5.4450532564030745,,0.04583430290222168,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3674,100,-1.0,5.455383149457181,,0.04904603958129883,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3675,100,-1.0,5.761872528945165,,0.04829120635986328,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3676,100,-1.0,5.267260713722438,,0.0473783016204834,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3677,100,-1.0,5.047356953065128,,0.04093194007873535,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3678,100,-1.0,4.990469828419836,,0.08442926406860352,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3679,100,-1.0,5.063517963811193,,0.04888558387756348,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3680,100,-1.0,5.023638474179936,,0.04541492462158203,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3681,100,-1.0,4.8517013377676745,,0.038216352462768555,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3682,100,-1.0,5.2814028614749295,,0.04773259162902832,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3683,100,-1.0,4.689189365408501,,0.04822063446044922,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3684,100,-1.0,4.874284929822423,,0.0475771427154541,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3685,100,-1.0,5.076373010758491,,0.04333686828613281,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3686,100,-1.0,4.889471512015863,,0.04634976387023926,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3687,100,-1.0,4.965930480442697,,0.04570889472961426,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3688,100,-1.0,5.6262112583711685,,0.03894209861755371,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3689,100,-1.0,5.283728169961891,,0.0460963249206543,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3690,100,-1.0,5.357477518116755,,0.045889854431152344,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3691,100,-1.0,5.067200562301975,,0.04551529884338379,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3692,100,-1.0,5.194578907992485,,0.047361135482788086,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3693,100,-1.0,5.792963019628711,,0.04557967185974121,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3694,100,-1.0,5.020953547292104,,0.04262900352478027,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3695,100,-1.0,4.652190085634939,,0.044339895248413086,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3696,100,-1.0,4.852053537761125,,0.05138230323791504,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3697,100,-1.0,5.459299082397608,,0.04710674285888672,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3698,100,-1.0,4.92502671956253,,0.04652070999145508,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3699,100,-1.0,5.395146021450666,,0.04621410369873047,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3700,100,-1.0,5.426321415472004,,0.04559159278869629,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3701,100,-1.0,5.024895501746978,,0.04821372032165527,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3702,100,-1.0,5.495171884757745,,0.03883218765258789,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3703,100,-1.0,4.95209690348318,,0.043070077896118164,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3704,100,-1.0,5.1535324607997435,,0.034909725189208984,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3705,100,-1.0,5.477135419383469,,0.04607367515563965,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3706,100,-1.0,5.524233003185504,,0.03959321975708008,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3707,100,-1.0,5.119529760549401,,0.03765130043029785,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3708,100,-1.0,4.975901816029311,,0.05097794532775879,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3709,100,-1.0,5.038778922233662,,0.04445600509643555,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3710,100,-1.0,5.373500034246932,,0.04302239418029785,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3711,100,-1.0,4.50328259892526,,0.04694628715515137,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3712,100,-1.0,5.051867538215574,,0.04577374458312988,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3713,100,-1.0,5.048369396393367,,0.046158552169799805,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3714,100,-1.0,5.258562106733128,,0.04975152015686035,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3715,100,-1.0,5.1386233033420154,,0.043114423751831055,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3716,100,-1.0,5.051573857356033,,0.04724001884460449,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3717,100,-1.0,5.530686678373263,,0.04349637031555176,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3718,100,-1.0,5.366817683830165,,0.05159497261047363,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3719,100,-1.0,5.109986091230935,,0.05034685134887695,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3720,100,-1.0,5.472339701749686,,0.04707527160644531,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3721,100,-1.0,5.392629857664266,,0.04254770278930664,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3722,100,-1.0,5.247868323479421,,0.042841434478759766,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3723,100,-1.0,4.99686579193933,,0.05173945426940918,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3724,100,-1.0,5.0058011730000915,,0.03938007354736328,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3725,100,-1.0,5.2131626669602715,,0.043889522552490234,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3726,100,-1.0,5.202728293661863,,0.04650378227233887,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3727,100,-1.0,4.975253167284176,,0.04320573806762695,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3728,100,-1.0,5.383961976738421,,0.041718244552612305,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3729,100,-1.0,5.131724946303807,,0.04411816596984863,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3730,100,-1.0,5.325795557573894,,0.04226088523864746,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3731,100,-1.0,5.361548313386262,,0.045768022537231445,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3732,100,-1.0,5.195579821703824,,0.04398298263549805,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3733,100,-1.0,5.079295323638549,,0.04550290107727051,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3734,100,-1.0,5.23315736158076,,0.04925942420959473,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3735,100,-1.0,5.238178146002095,,0.04308915138244629,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3736,100,-1.0,4.644216421288904,,0.042092323303222656,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3737,100,-1.0,5.63560691789192,,0.04755258560180664,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3738,100,-1.0,5.114649863267626,,0.04294276237487793,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3739,100,-1.0,5.0674071001543,,0.041380882263183594,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3740,100,-1.0,5.319601235704196,,0.043261051177978516,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3741,100,-1.0,5.20414338314532,,0.045433998107910156,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3742,100,-1.0,5.250632000880403,,0.04244828224182129,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3743,100,-1.0,5.412014894074533,,0.04829144477844238,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3744,100,-1.0,5.101638466231531,,0.04955625534057617,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3745,100,-1.0,5.573662587104029,,0.04290056228637695,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3746,100,-1.0,5.056419745064981,,0.048087358474731445,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3747,100,-1.0,4.895174081097881,,0.046953439712524414,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3748,100,-1.0,5.09530935845005,,0.04649543762207031,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3749,100,-1.0,5.116383005006945,,0.0447847843170166,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3750,100,-1.0,4.998705346561104,,0.04615163803100586,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3751,100,-1.0,5.364001947679186,,0.046681880950927734,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3752,100,-1.0,5.04544575870103,,0.04925060272216797,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3753,100,-1.0,5.05150078042774,,0.04903244972229004,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3754,100,-1.0,5.526760924414854,,0.04801654815673828,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3755,100,-1.0,5.404772295300063,,0.046294450759887695,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3756,100,-1.0,5.3232429824315535,,0.04697299003601074,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3757,100,-1.0,5.428216280238081,,0.04402518272399902,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
EUC_2D_3758,100,-1.0,5.06767246241705,,0.04479622840881348,FAILED: Compiler not found. Ensure MinGW (g++) is installed.
